lrk_id,type_oko,lrk_status,inschrijfdatum,uitschrijfdatum,kvk_nummer,vestigingsnummer,rechtsvorm,postcode,woonplaats,signal
745831485,KDV,Uitgeschreven,01-02-2016,01-01-2017,59356782,000030097436,,8392NK,Boijl,kvk_not_in_active_register
746188638,KDV,Uitgeschreven,28-12-2012,05-05-2019,57529892,000000000000,,3543BT,Utrecht,kvk_not_in_active_register
750457910,KDV,Uitgeschreven,24-03-2014,30-11-2020,52836517,000029000386,,2203GH,Noordwijk,kvk_not_in_active_register
751134946,KDV,Uitgeschreven,22-08-2016,29-10-2018,58241779,000027600505,,7002AW,Doetinchem,kvk_not_in_active_register
751344369,KDV,Uitgeschreven,01-01-2015,01-04-2019,01180991,000011102152,,9408AA,Assen,kvk_not_in_active_register
751912542,BSO,Uitgeschreven,07-08-2017,21-08-2018,20161160,000037478753,,4876EG,Etten-Leur,kvk_not_in_active_register
751920757,BSO,Uitgeschreven,16-09-2012,01-05-2020,17226838,000026127555,,5251LP,Vlijmen,kvk_not_in_active_register
754005185,BSO,Uitgeschreven,01-01-2017,11-10-2019,54928397,000025410512,,1087BP,Amsterdam,kvk_not_in_active_register
754603325,BSO,Uitgeschreven,31-08-2016,01-02-2020,64715167,,,7495TC,Ambt Delden,kvk_not_in_active_register
755158076,BSO,Uitgeschreven,01-01-2010,22-07-2019,01133573,000025695622,,9405BL,Assen,kvk_not_in_active_register
756141102,BSO,Uitgeschreven,06-07-2015,01-05-2023,61296406,000024377503,,3311GV,Dordrecht,kvk_not_in_active_register
758359767,KDV,Uitgeschreven,05-12-2016,31-12-2018,65992172,000035419326,,8711GP,Workum,kvk_not_in_active_register
759496407,KDV,Uitgeschreven,02-01-2013,01-02-2019,27301745,000026181258,,2721NC,Zoetermeer,kvk_not_in_active_register
767897730,KDV,Uitgeschreven,01-01-2010,21-12-2018,34200265,000014153483,,1071NN,Amsterdam,kvk_not_in_active_register
768169264,KDV,Uitgeschreven,17-11-2017,24-07-2018,27270125,,,2517BD,'s-Gravenhage,kvk_not_in_active_register
770349894,KDV,Uitgeschreven,07-11-2013,31-12-2018,58708057,000000000000,,5737BP,Lieshout,kvk_not_in_active_register
772621482,KDV,Uitgeschreven,01-01-2016,01-03-2021,52543099,,,6921ZP,Duiven,kvk_not_in_active_register
772814715,KDV,Uitgeschreven,22-10-2012,04-02-2022,41225120,000025422766,,2011CR,Haarlem,kvk_not_in_active_register
773253695,GOB,Uitgeschreven,20-04-2022,20-10-2022,85760889,000051786761,,4731ET,Oudenbosch,kvk_not_in_active_register
773508909,KDV,Uitgeschreven,01-11-2010,08-07-2019,17185283,,,5702SM,Helmond,kvk_not_in_active_register
774004046,GOB,Ingeschreven,01-01-2026,,98768255,000050932756,Commanditaire Vennootschap,6862DR,Oosterbeek,kvk_not_in_active_register
775269505,KDV,Uitgeschreven,30-11-2010,08-08-2019,32091948,000032091948,,1214HV,Hilversum,kvk_not_in_active_register
775290683,KDV,Uitgeschreven,24-10-2012,19-01-2018,41166481,,,2251DM,Voorschoten,kvk_not_in_active_register
775641133,KDV,Uitgeschreven,09-06-2020,01-11-2023,72597976,000040699064,,2106CK,Heemstede,kvk_not_in_active_register
776840745,BSO,Uitgeschreven,09-05-2011,18-09-2018,60892803,,,9218RH,Opeinde,kvk_not_in_active_register
780509262,BSO,Uitgeschreven,01-01-2010,29-04-2019,50467913,,,2982CK,Ridderkerk,kvk_not_in_active_register
781269659,GOB,Uitgeschreven,01-01-2010,01-04-2023,01120806,000010167129,,8926RA,Leeuwarden,kvk_not_in_active_register
783209010,KDV,Uitgeschreven,01-02-2012,23-12-2019,41134595,000041134595,,3162WB,Rhoon,kvk_not_in_active_register
783230497,GOB,Uitgeschreven,09-08-2010,05-12-2024,50142534,,,4707BS,Roosendaal,kvk_not_in_active_register
784798102,GOB,Uitgeschreven,02-01-2010,01-07-2018,28105521,,,2313JJ,Leiden,kvk_not_in_active_register
784870111,BSO,Uitgeschreven,10-09-2012,06-08-2018,30200981,000029578175,,3554GJ,Utrecht,kvk_not_in_active_register
786478640,BSO,Uitgeschreven,31-08-2010,01-01-2020,04068554,,,6984AD,Doesburg,kvk_not_in_active_register
787776713,BSO,Uitgeschreven,05-06-2015,08-03-2022,41106265,000039520013,,4613CX,Bergen op Zoom,kvk_not_in_active_register
788032690,KDV,Uitgeschreven,19-11-2012,01-01-2018,41118067,000041118067,,2969AN,Oud-Alblas,kvk_not_in_active_register
790263932,KDV,Uitgeschreven,01-01-2010,01-01-2020,75141299,000012652598,,7411ZS,Deventer,kvk_not_in_active_register
791054512,BSO,Uitgeschreven,22-05-2015,31-03-2018,39051999,,,1326DB,Almere,kvk_not_in_active_register
791481980,KDV,Uitgeschreven,15-12-2014,01-08-2020,05080850,,,8281EE,Genemuiden,kvk_not_in_active_register
794153045,GOB,Uitgeschreven,01-01-2010,01-01-2018,30270372,,,2161CC,Lisse,kvk_not_in_active_register
796722067,KDV,Uitgeschreven,24-10-2012,19-01-2018,41166481,,,2253RP,Voorschoten,kvk_not_in_active_register
798688063,BSO,Uitgeschreven,01-09-2016,01-12-2021,81428774,,,6419CT,Heerlen,kvk_not_in_active_register
800600034,BSO,Uitgeschreven,18-08-2014,01-02-2018,34319065,000030016169,,1055CK,Amsterdam,kvk_not_in_active_register
802430570,KDV,Uitgeschreven,01-12-2014,09-05-2022,24302888,,,2903TJ,Capelle aan den IJssel,kvk_not_in_active_register
804159981,KDV,Ingeschreven,01-08-2017,,99190087,000034561560,Besloten Vennootschap,7597LS,Saasveld,kvk_not_in_active_register
805150997,KDV,Ingeschreven,21-10-2020,,89235726,000089325036,Onbekend,4849BR,Dorst,kvk_not_in_active_register
805389647,KDV,Uitgeschreven,01-01-2014,01-10-2018,59356154,000000000000,,7921EA,Zuidwolde,kvk_not_in_active_register
809337198,GOB,Uitgeschreven,01-10-2014,31-12-2020,60849371,000030005620,,7572BA,Oldenzaal,kvk_not_in_active_register
810859622,KDV,Uitgeschreven,10-10-2016,01-08-2018,41062208,,,5704HZ,Helmond,kvk_not_in_active_register
810916903,BSO,Uitgeschreven,24-02-2011,01-02-2016,08101729,,,7678TB,Geesteren,kvk_not_in_active_register
813576933,BSO,Uitgeschreven,28-02-2020,29-09-2020,69113696,,,4621BR,Bergen op Zoom,kvk_not_in_active_register
814696727,BSO,Uitgeschreven,18-02-2014,01-01-2018,12062306,000008761124,,5866AV,Swolgen,kvk_not_in_active_register
814711224,BSO,Uitgeschreven,06-11-2012,03-12-2020,58109544,000027756246,,3014PR,Rotterdam,kvk_not_in_active_register
817528180,GOB,Uitgeschreven,22-07-2016,10-01-2018,65669207,000034372482,,3863VX,Nijkerk,kvk_not_in_active_register
817860873,GOB,Uitgeschreven,01-01-2010,12-01-2015,41185142,411851420000,,2161CC,Lisse,kvk_not_in_active_register
818527596,BSO,Uitgeschreven,03-02-2022,01-10-2022,83834621,838346210001,,8433LN,Haulerwijk,kvk_not_in_active_register
822108616,KDV,Uitgeschreven,20-10-2011,01-04-2021,51736519,000021726051,,1078GZ,Amsterdam,kvk_not_in_active_register
826331476,BSO,Uitgeschreven,25-07-2006,11-07-2020,22061528,000014312409,,4561MC,Hulst,kvk_not_in_active_register
829233866,GOB,Uitgeschreven,19-04-2013,14-09-2018,50498002,000020926359,,9411XN,Beilen,kvk_not_in_active_register
829861373,KDV,Uitgeschreven,13-07-2012,01-01-2018,40156075,,,5321TN,Hedel,kvk_not_in_active_register
830377360,GOB,Uitgeschreven,08-01-2019,01-12-2019,71951822,000040098117,,6162KD,Geleen,kvk_not_in_active_register
832766471,KDV,Uitgeschreven,28-06-2012,01-02-2018,41080206,,,5403AG,Uden,kvk_not_in_active_register
833378831,GOB,Uitgeschreven,01-01-2010,01-09-2018,06081746,,,7551GC,Hengelo,kvk_not_in_active_register
834356491,KDV,Uitgeschreven,16-07-2018,01-08-2022,71424334,000039610403,,8331HP,Steenwijk,kvk_not_in_active_register
836217330,BSO,Uitgeschreven,01-12-2015,14-05-2018,62282506,,,3972XL,Driebergen-Rijsenburg,kvk_not_in_active_register
837468863,GOB,Uitgeschreven,01-01-2010,01-02-2018,55391567,000025047299,,7609RG,Almelo,kvk_not_in_active_register
840324546,KDV,Uitgeschreven,08-05-2017,01-09-2019,51513773,,,3286VR,Klaaswaal,kvk_not_in_active_register
841423957,KDV,Uitgeschreven,01-01-2010,01-01-2018,27301844,,,2565DD,'s-Gravenhage,kvk_not_in_active_register
842240937,BSO,Uitgeschreven,20-03-2014,31-08-2021,59236086,000028545907,,2803AW,Gouda,kvk_not_in_active_register
843711693,KDV,Uitgeschreven,17-08-2020,01-11-2022,78262097,,,9306TC,Alteveer,kvk_not_in_active_register
848188664,BSO,Uitgeschreven,01-01-2010,01-03-2014,17185280,,,5711KT,Someren,kvk_not_in_active_register
853414233,KDV,Uitgeschreven,29-08-2019,31-08-2020,27301844,,,2498BZ,'s-Gravenhage,kvk_not_in_active_register
853431334,KDV,Uitgeschreven,29-08-2018,29-01-2019,41100601,,,5102XS,Dongen,kvk_not_in_active_register
853432983,GOB,Uitgeschreven,01-08-2016,01-01-2018,66469554,000035087854,,3704WD,Zeist,kvk_not_in_active_register
853621615,GOB,Uitgeschreven,01-01-2010,01-09-2021,14089921,,,6141AG,Limbricht,kvk_not_in_active_register
854419494,KDV,Uitgeschreven,01-01-2010,07-02-2018,27301844,,,2526ST,'s-Gravenhage,kvk_not_in_active_register
855024227,BSO,Uitgeschreven,01-01-2010,30-05-2011,41172334,,,3446GP,WOERDEN,kvk_not_in_active_register
855179326,GOB,Uitgeschreven,07-07-2015,29-09-2017,63064170,000032014562,,3044AK,Rotterdam,kvk_not_in_active_register
857276190,KDV,Uitgeschreven,01-01-2010,01-01-2020,34217635,000021270430,,1067JP,Amsterdam,kvk_not_in_active_register
861154149,BSO,Uitgeschreven,12-10-2017,29-12-2017,85771599,000037454129,,6987EE,Giesbeek,kvk_not_in_active_register
861553494,BSO,Uitgeschreven,01-04-2013,22-12-2018,30276416,000000000000,,3582GL,Utrecht,kvk_not_in_active_register
863251407,KDV,Uitgeschreven,02-01-2013,01-02-2019,27301745,000026170485,,2722BN,Zoetermeer,kvk_not_in_active_register
867620572,BSO,Uitgeschreven,29-01-2018,01-11-2019,59356154,,,8471LL,Wolvega,kvk_not_in_active_register
870508830,KDV,Uitgeschreven,08-10-2012,01-09-2023,69600406,000000217042,,1057JB,Amsterdam,kvk_not_in_active_register
871575309,GOB,Uitgeschreven,22-04-2016,18-12-2018,65070151,000033825734,,6231RP,Meerssen,kvk_not_in_active_register
874526000,BSO,Uitgeschreven,08-11-2021,01-08-2024,63886227,000032758243,,8224AA,Lelystad,kvk_not_in_active_register
874926695,BSO,Uitgeschreven,01-03-2011,28-09-2021,65057996,000007451148,,4561CR,Hulst,kvk_not_in_active_register
875950164,BSO,Uitgeschreven,14-03-2012,19-09-2014,14062852,,,6163CH,Geleen,kvk_not_in_active_register
876646987,BSO,Uitgeschreven,03-05-2013,20-08-2018,64932672,000064947580,,2242KG,Wassenaar,kvk_not_in_active_register
879569268,BSO,Uitgeschreven,01-01-2010,29-03-2018,02092951,,,9752KJ,Haren Gn,kvk_not_in_active_register
880681664,KDV,Uitgeschreven,01-06-2020,23-10-2020,73176273,,,4849BR,Dorst,kvk_not_in_active_register
884419599,BSO,Uitgeschreven,31-08-2010,01-12-2019,32125827,000006156878,,1056GL,Amsterdam,kvk_not_in_active_register
887252722,KDV,Uitgeschreven,15-08-2017,05-02-2019,62284517,000002882981,,1357CM,Almere,kvk_not_in_active_register
888671805,BSO,Uitgeschreven,24-09-2018,03-07-2019,52728609,,,8551PH,Woudsend,kvk_not_in_active_register
888911427,KDV,Uitgeschreven,12-11-2015,01-05-2019,41238263,000021947384,,1841GE,Stompetoren,kvk_not_in_active_register
889034345,KDV,Uitgeschreven,01-09-2013,28-02-2019,58241779,000027600505,,7006NH,Doetinchem,kvk_not_in_active_register
889333774,KDV,Uitgeschreven,01-01-2010,15-09-2019,17185283,,,5961DH,Horst,kvk_not_in_active_register
889405839,KDV,Uitgeschreven,27-01-2011,11-01-2021,64715167,,,7496PP,Hengevelde,kvk_not_in_active_register
890368946,BSO,Uitgeschreven,20-02-2018,22-07-2019,14121132,,,6416AJ,Heerlen,kvk_not_in_active_register
890573736,KDV,Uitgeschreven,02-10-2014,07-05-2021,71178082,000039385566,,1333EC,Almere,kvk_not_in_active_register
890895491,KDV,Uitgeschreven,01-06-2014,13-03-2018,41046861,000025826743,,6843LP,Arnhem,kvk_not_in_active_register
894466100,KDV,Ingeschreven,14-09-2023,,98451499,000055170404,Besloten Vennootschap,2523BD,'s-Gravenhage,kvk_not_in_active_register
895222905,KDV,Uitgeschreven,06-03-2006,01-08-2022,62841440,000031815154,,5012HB,Tilburg,kvk_not_in_active_register
897831123,KDV,Uitgeschreven,01-06-2017,15-10-2019,41088344,000041088344,,5721EE,Asten,kvk_not_in_active_register
898361643,GOB,Uitgeschreven,21-05-2012,02-12-2016,52869091,,,9001ZJ,Grou,kvk_not_in_active_register
900289405,KDV,Uitgeschreven,01-01-2010,10-09-2022,32155094,000046860495,,1321RT,Almere,kvk_not_in_active_register
900497002,BSO,Uitgeschreven,01-09-2019,01-10-2019,32069481,000042680565,,6861DN,Oosterbeek,kvk_not_in_active_register
901610963,GOB,Ingeschreven,26-02-2018,,99096706,000038380714,Besloten Vennootschap,3434BM,Nieuwegein,kvk_not_in_active_register
902694479,BSO,Uitgeschreven,18-08-2014,03-09-2018,58244824,,,7535DK,Enschede,kvk_not_in_active_register
903179076,KDV,Uitgeschreven,26-03-2015,24-08-2018,68843046,000028702859,,5709NZ,Helmond,kvk_not_in_active_register
903339249,GOB,Uitgeschreven,01-01-2010,12-01-2023,08140302,000003293238,,7201EA,Zutphen,kvk_not_in_active_register
903550064,BSO,Uitgeschreven,27-03-2015,01-08-2018,20146477,,,4761ZX,Zevenbergen,kvk_not_in_active_register
904513634,BSO,Ingeschreven,01-10-2023,,99096706,000057202419,Besloten Vennootschap,3541DZ,Utrecht,kvk_not_in_active_register
906195536,KDV,Uitgeschreven,15-06-2021,08-06-2022,80515665,000046866426,,1382LE,Weesp,kvk_not_in_active_register
907026151,BSO,Uitgeschreven,29-10-2013,30-12-2020,41035892,000027774155,,3881CC,Putten,kvk_not_in_active_register
908853099,BSO,Uitgeschreven,01-01-2010,30-06-2020,41106265,000039553523,,4617HD,Bergen op Zoom,kvk_not_in_active_register
909116866,KDV,Uitgeschreven,01-08-2015,31-07-2023,63303515,000032282222,,1504BA,Zaandam,kvk_not_in_active_register
910163935,KDV,Uitgeschreven,14-09-2010,01-01-2018,01107660,000005256836,,9036MK,Menaam,kvk_not_in_active_register
911339061,KDV,Uitgeschreven,05-08-2015,19-08-2019,54419999,000035363215,,6658WX,Beneden-Leeuwen,kvk_not_in_active_register
911526973,BSO,Uitgeschreven,25-06-2014,26-06-2018,24419877,000028114949,,3062TX,Rotterdam,kvk_not_in_active_register
912327571,KDV,Uitgeschreven,22-12-2017,30-11-2018,69525382,000037871927,,4849AG,Dorst,kvk_not_in_active_register
915176592,KDV,Uitgeschreven,01-01-2016,22-10-2018,58244824,000000000000,,7552DV,Hengelo,kvk_not_in_active_register
915596672,BSO,Uitgeschreven,01-01-2010,01-03-2019,30200981,000026014890,,3525BG,Utrecht,kvk_not_in_active_register
916348817,BSO,Uitgeschreven,01-04-2014,05-06-2019,69063028,000000000000,,3572ZM,Utrecht,kvk_not_in_active_register
916710622,KDV,Uitgeschreven,16-07-2012,01-09-2023,69600406,000000217050,,1058DW,Amsterdam,kvk_not_in_active_register
920060511,BSO,Uitgeschreven,20-07-2017,18-07-2019,65604210,000034313249,,6027PL,Soerendonk,kvk_not_in_active_register
920158985,GOB,Uitgeschreven,01-01-2010,01-02-2019,28108688,,,3077XD,Rotterdam,kvk_not_in_active_register
920326079,GOB,Uitgeschreven,01-01-2010,23-11-2022,20112707,,,4872XM,Etten-Leur,kvk_not_in_active_register
924277129,BSO,Uitgeschreven,22-12-2010,21-06-2018,12053920,,,6104BD,Koningsbosch,kvk_not_in_active_register
924544739,KDV,Uitgeschreven,12-10-2017,01-07-2019,68417071,000036861162,,6211KV,Maastricht,kvk_not_in_active_register
925776853,KDV,Uitgeschreven,02-01-2010,01-06-2020,41120401,,,4143EN,Leerdam,kvk_not_in_active_register
928173057,KDV,Uitgeschreven,01-01-2010,23-08-2019,57119619,000026593815,,1401VS,Bussum,kvk_not_in_active_register
928405758,KDV,Uitgeschreven,30-11-2021,21-10-2024,63162989,,,3356AE,Papendrecht,kvk_not_in_active_register
930823874,KDV,Uitgeschreven,15-08-2011,25-03-2019,09197230,000025473530,,3833BW,Leusden,kvk_not_in_active_register
931342211,BSO,Uitgeschreven,01-01-2018,01-08-2021,64486788,000038352362,,1183KK,Amstelveen,kvk_not_in_active_register
932787332,BSO,Uitgeschreven,11-03-2019,15-07-2019,41015098,,,9551BM,Sellingen,kvk_not_in_active_register
934099674,BSO,Uitgeschreven,01-01-2010,05-02-2018,02326720,,,9675JA,Winschoten,kvk_not_in_active_register
934155665,KDV,Uitgeschreven,01-11-2015,01-01-2018,59581662,,,1826DM,Alkmaar,kvk_not_in_active_register
935244335,KDV,Uitgeschreven,03-12-2018,10-05-2021,30200981,000031076300,,3564CT,Utrecht,kvk_not_in_active_register
935271326,KDV,Uitgeschreven,01-01-2010,27-08-2018,17214993,,,5825CB,Overloon,kvk_not_in_active_register
935554038,KDV,Uitgeschreven,17-08-2018,23-06-2021,32138469,000008399921,,1333LJ,Almere,kvk_not_in_active_register
938962619,GOB,Uitgeschreven,19-04-2016,01-07-2020,62748890,000031730515,,5241AA,Rosmalen,kvk_not_in_active_register
939503487,BSO,Uitgeschreven,01-05-2014,03-09-2017,32065402,000020090749,,1215RH,Hilversum,kvk_not_in_active_register
940213692,KDV,Uitgeschreven,01-01-2010,20-01-2020,34321110,000021035458,,1012ZD,Amsterdam,kvk_not_in_active_register
941804094,KDV,Uitgeschreven,01-09-2013,23-04-2020,02073800,000009681531,,9734AB,Groningen,kvk_not_in_active_register
945033916,GOB,Uitgeschreven,05-03-2018,30-06-2019,70417172,000038691493,,5508RK,Veldhoven,kvk_not_in_active_register
945444424,BSO,Uitgeschreven,03-03-2014,04-06-2018,55391567,000025651358,,7608HB,Almelo,kvk_not_in_active_register
946177016,BSO,Uitgeschreven,01-01-2010,01-01-2023,27301844,,,2553AZ,'s-Gravenhage,kvk_not_in_active_register
946638822,KDV,Ingeschreven,22-12-2025,,99012340,000064135128,Besloten Vennootschap,8262CN,Kampen,kvk_not_in_active_register
946687924,BSO,Uitgeschreven,08-10-2018,02-09-2019,72318902,000040434761,,8748AB,Witmarsum,kvk_not_in_active_register
946974846,BSO,Uitgeschreven,01-02-2016,30-01-2018,01153496,000034082565,,7881HP,Emmer-Compascuum,kvk_not_in_active_register
948897314,BSO,Uitgeschreven,01-10-2016,01-09-2021,09172300,000011667532,,6671AS,Zetten,kvk_not_in_active_register
949213470,KDV,Uitgeschreven,22-12-2015,18-01-2018,64667685,,,4741DB,Hoeven,kvk_not_in_active_register
949904892,GOB,Uitgeschreven,05-12-2013,01-11-2019,57344582,000057344582,,2408AN,Alphen aan den Rijn,kvk_not_in_active_register
950811117,BSO,Uitgeschreven,21-10-2013,08-06-2022,73745162,000027924408,,8226KC,Lelystad,kvk_not_in_active_register
951865596,KDV,Uitgeschreven,17-09-2012,20-07-2019,30232293,000032406215,,4233HM,Ameide,kvk_not_in_active_register
952501375,KDV,Uitgeschreven,01-06-2014,01-09-2021,41046861,000025826778,,6824EG,Arnhem,kvk_not_in_active_register
956459225,BSO,Uitgeschreven,03-10-2013,05-08-2020,01112583,000009443088,,9233KL,Boelenslaan,kvk_not_in_active_register
957962216,BSO,Uitgeschreven,23-12-2010,31-12-2019,68456948,,,4551GG,Sas van Gent,kvk_not_in_active_register
958348753,BSO,Uitgeschreven,23-12-2013,01-10-2024,58839208,000028169875,,5541RL,Reusel,kvk_not_in_active_register
960116989,KDV,Uitgeschreven,01-02-2012,01-04-2018,41134595,,,3161KM,Rhoon,kvk_not_in_active_register
960552868,KDV,Ingeschreven,29-08-2024,,99096706,000057202419,Besloten Vennootschap,3541DZ,Utrecht,kvk_not_in_active_register
962257850,BSO,Uitgeschreven,21-12-2023,31-03-2025,60832991,000029991072,,1324JJ,Almere,kvk_not_in_active_register
964503608,BSO,Uitgeschreven,01-09-2023,01-09-2025,75954974,,,8152BL,Lemelerveld,kvk_not_in_active_register
965015312,BSO,Uitgeschreven,28-12-2015,01-01-2019,24423326,000016828038,,3161AK,Rhoon,kvk_not_in_active_register
968274717,BSO,Uitgeschreven,01-03-2017,01-11-2019,01133573,000035546840,,9403VB,Assen,kvk_not_in_active_register
968576989,BSO,Uitgeschreven,17-07-2015,31-12-2017,41184967,000000000000,,3737AG,Groenekan,kvk_not_in_active_register
969386126,GOB,Uitgeschreven,01-01-2010,05-11-2018,04088475,,,9533PM,Drouwen,kvk_not_in_active_register
970845704,KDV,Uitgeschreven,18-10-2010,20-09-2018,01154675,,,8806KS,Achlum,kvk_not_in_active_register
972757260,BSO,Uitgeschreven,01-01-2010,01-03-2022,64715167,,,7478AT,Diepenheim,kvk_not_in_active_register
974499109,BSO,Uitgeschreven,14-07-2015,01-07-2020,59235055,000032335733,,1339BJ,Almere,kvk_not_in_active_register
975783828,GOB,Uitgeschreven,06-10-2021,01-01-2025,83216413,000049403273,,1767CD,Kolhorn,kvk_not_in_active_register
981264505,GOB,Uitgeschreven,22-08-2011,01-12-2017,53216113,000023096225,,3119HH,Schiedam,kvk_not_in_active_register
981918979,GOB,Uitgeschreven,01-04-2011,09-11-2020,52119181,000022082646,,2151GJ,Nieuw-Vennep,kvk_not_in_active_register
982231003,KDV,Uitgeschreven,01-01-2010,17-09-2018,32084646,,,1213AC,Hilversum,kvk_not_in_active_register
982630360,KDV,Uitgeschreven,24-10-2012,19-01-2018,41166481,,,2252HH,Voorschoten,kvk_not_in_active_register
987713759,BSO,Uitgeschreven,26-09-2018,01-05-2019,01156053,000000000000,,8721GT,Warns,kvk_not_in_active_register
988400911,GOB,Uitgeschreven,26-06-2017,01-01-2022,66318289,000034953809,,9421RV,Bovensmilde,kvk_not_in_active_register
988858848,KDV,Uitgeschreven,01-01-2005,01-02-2019,55391567,000025651854,,7681XM,Vroomshoop,kvk_not_in_active_register
